dicots 	 Acaena_ovalifolia 	 genomic_data 	 drAcaOval1 	 hic-arima2
non-vascular-plants 	 Hypnum_jutlandicum 	 genomic_data 	 cbHypJutl2 	 hic-arima2
non-vascular-plants 	 Isopterygiella_pulchella 	 genomic_data 	 cbIsoPulc1 	 hic-arima2
non-vascular-plants 	 Isopterygiella_pulchella 	 genomic_data 	 cbIsoPulc3 	 pacbio
non-vascular-plants 	 Isothecium_alopecuroides 	 genomic_data 	 cbIsoAlop2 	 hic-arima2
non-vascular-plants 	 Isothecium_holtii 	 genomic_data 	 cbIsoHolt2 	 hic-arima2
non-vascular-plants 	 Isothecium_interludens 	 genomic_data 	 cbIsoInte1 	 pacbio
non-vascular-plants 	 Isothecium_interludens 	 genomic_data 	 cbIsoInte2 	 hic-arima2
non-vascular-plants 	 Isothecium_myosuroides 	 genomic_data 	 cbIsoMyos1 	 10x
non-vascular-plants 	 Isothecium_myosuroides 	 genomic_data 	 cbIsoMyos1 	 pacbio
non-vascular-plants 	 Isothecium_myosuroides 	 genomic_data 	 cbIsoMyos2 	 hic-arima2
non-vascular-plants 	 Leucobryum_glaucum 	 genomic_data 	 cbLeuGlau1 	 hic-arima2
non-vascular-plants 	 Leucobryum_glaucum 	 genomic_data 	 cbLeuGlau1 	 pacbio
non-vascular-plants 	 Loeskeobryum_brevirostre 	 genomic_data 	 cbLoeBrev1 	 hic-arima2
non-vascular-plants 	 Lunularia_cruciata 	 genomic_data 	 cmLunCruc20 	 pacbio
non-vascular-plants 	 Lunularia_cruciata 	 genomic_data 	 cmLunCruc6 	 hic-arima2
non-vascular-plants 	 Lunularia_cruciata 	 genomic_data 	 cmLunCruc9 	 10x
non-vascular-plants 	 Lunularia_cruciata 	 genomic_data 	 cmLunCruc9 	 pacbio
non-vascular-plants 	 Marchantia_polymorpha 	 genomic_data 	 cmMarPoly1 	 hic-arima2
non-vascular-plants 	 Marchantia_polymorpha 	 genomic_data 	 cmMarPoly1 	 pacbio
non-vascular-plants 	 Marchantia_quadrata 	 genomic_data 	 cmMarQuad1 	 hic-arima2
non-vascular-plants 	 Neckera_pumila 	 genomic_data 	 cbNecPumi1 	 10x
non-vascular-plants 	 Neckera_pumila 	 genomic_data 	 cbNecPumi1 	 pacbio
non-vascular-plants 	 Neckera_pumila 	 genomic_data 	 cbNecPumi2 	 hic-arima2
non-vascular-plants 	 Nogopterium_gracile 	 genomic_data 	 cbNogGrac1 	 hic-arima2
non-vascular-plants 	 Orthothecium_rufescens 	 genomic_data 	 cbOrtRufe2 	 pacbio
non-vascular-plants 	 Orthothecium_rufescens 	 genomic_data 	 cbOrtRufe3 	 hic-arima2
non-vascular-plants 	 Palustriella_falcata 	 genomic_data 	 cbPalFalc3 	 hic-arima2
non-vascular-plants 	 Pellia_epiphylla 	 genomic_data 	 cjPelEpip16 	 hic-arima2
non-vascular-plants 	 Plagiothecium_denticulatum 	 genomic_data 	 cbPlaDent1 	 hic-arima2
non-vascular-plants 	 Plagiothecium_denticulatum 	 genomic_data 	 cbPlaDent2 	 pacbio
non-vascular-plants 	 Polytrichastrum_sexangulare 	 genomic_data 	 cbPolSexa1 	 pacbio
non-vascular-plants 	 Polytrichastrum_sexangulare 	 genomic_data 	 cbPolSexa2 	 hic-arima2
non-vascular-plants 	 Polytrichum_commune 	 genomic_data 	 cbPolComm3 	 hic-arima2
non-vascular-plants 	 Polytrichum_commune 	 genomic_data 	 cbPolComm4 	 10x
non-vascular-plants 	 Polytrichum_commune 	 genomic_data 	 cbPolComm4 	 pacbio
non-vascular-plants 	 Polytrichum_formosum 	 genomic_data 	 cbPolForo1 	 hic-arima2
non-vascular-plants 	 Polytrichum_formosum 	 genomic_data 	 cbPolForo1 	 pacbio
non-vascular-plants 	 Porella_arboris_vitae 	 genomic_data 	 cjPorArbo1 	 hic-arima2
non-vascular-plants 	 Porella_arboris_vitae 	 genomic_data 	 cjPorArbo1 	 pacbio
non-vascular-plants 	 Pseudoscleropodium_purum 	 genomic_data 	 cbPsePuru1 	 hic-arima2
non-vascular-plants 	 Pseudoscleropodium_purum 	 genomic_data 	 cbPsePuru1 	 pacbio
non-vascular-plants 	 Pseudotaxiphyllum_elegans 	 genomic_data 	 cbPseEleg2 	 hic-arima2
non-vascular-plants 	 Pterigynandrum_filiforme 	 genomic_data 	 cbPteFili2 	 hic-arima2
non-vascular-plants 	 Ptilium_crista_castrensis 	 genomic_data 	 cbPtiCris1 	 pacbio
non-vascular-plants 	 Rhizomnium_punctatum 	 genomic_data 	 cbRhiPunc2 	 hic-arima2
non-vascular-plants 	 Rhodobryum_roseum 	 genomic_data 	 cbRhoRose1 	 pacbio
non-vascular-plants 	 Rhynchostegiella_tenella 	 genomic_data 	 cbRhyTene2 	 hic-arima2
non-vascular-plants 	 Rhynchostegium_confertum 	 genomic_data 	 cbRhyConf2 	 hic-arima2
non-vascular-plants 	 Rhynchostegium_megapolitanum 	 genomic_data 	 cbRhyMega2 	 hic-arima2
non-vascular-plants 	 Rhynchostegium_riparioides 	 genomic_data 	 cbRhyRipa4 	 hic-arima2
non-vascular-plants 	 Rhytidiadelphus_loreus 	 genomic_data 	 cbRhyLore1 	 10x
non-vascular-plants 	 Rhytidiadelphus_loreus 	 genomic_data 	 cbRhyLore1 	 pacbio
non-vascular-plants 	 Rhytidiadelphus_loreus 	 genomic_data 	 cbRhyLore5 	 hic-arima2
non-vascular-plants 	 Rhytidium_rugosum 	 genomic_data 	 cbRhyRugo5 	 hic-arima2
non-vascular-plants 	 Rhytidium_rugosum 	 genomic_data 	 cbRhyRugo6 	 pacbio
non-vascular-plants 	 Sarmentypnum_sarmentosum 	 genomic_data 	 cbSarSarm4 	 hic-arima2
non-vascular-plants 	 Sciuro_hypnum_glaciale 	 genomic_data 	 cbSciGlac4 	 hic-arima2
non-vascular-plants 	 Sciuro_hypnum_plumosum 	 genomic_data 	 cbSciPlum4 	 hic-arima2
non-vascular-plants 	 Scorpidium_revolvens 	 genomic_data 	 cbScoRevo1 	 hic-arima2
non-vascular-plants 	 Scorpidium_scorpioides 	 genomic_data 	 cbScoScor3 	 hic-arima2
non-vascular-plants 	 Sphagnum_contortum 	 genomic_data 	 csSphCont1 	 hic-arima2
non-vascular-plants 	 Sphagnum_contortum 	 genomic_data 	 csSphCont2 	 pacbio
non-vascular-plants 	 Sphagnum_fallax 	 genomic_data 	 csSphFall3 	 hic-arima2
non-vascular-plants 	 Sphagnum_girgensohnii 	 genomic_data 	 csSphGirg1 	 hic-arima2
non-vascular-plants 	 Sphagnum_girgensohnii 	 genomic_data 	 csSphGirg1 	 pacbio
non-vascular-plants 	 Sphagnum_inundatum 	 genomic_data 	 csSphInun1 	 10x
non-vascular-plants 	 Sphagnum_inundatum 	 genomic_data 	 csSphInun1 	 pacbio
non-vascular-plants 	 Sphagnum_medium 	 genomic_data 	 csSphMedi1 	 hic-arima2
non-vascular-plants 	 Sphagnum_medium 	 genomic_data 	 csSphMedi1 	 pacbio
non-vascular-plants 	 Sphagnum_palustre 	 genomic_data 	 csSphPalu1 	 hic-arima2
non-vascular-plants 	 Sphagnum_palustre 	 genomic_data 	 csSphPalu1 	 pacbio
non-vascular-plants 	 Sphagnum_tenellum 	 genomic_data 	 csSphTene1 	 pacbio
non-vascular-plants 	 Sphagnum_tenellum 	 genomic_data 	 csSphTene6 	 hic-arima2
non-vascular-plants 	 Stereodon_callichrous 	 genomic_data 	 cbSteCall3 	 hic-arima2
non-vascular-plants 	 Straminergon_stramineum 	 genomic_data 	 cbStrStra1 	 hic-arima2
non-vascular-plants 	 Straminergon_stramineum 	 genomic_data 	 cbStrStra4 	 pacbio
non-vascular-plants 	 Thamnobryum_alopecurum 	 genomic_data 	 cbThaAlop2 	 10x
non-vascular-plants 	 Thamnobryum_alopecurum 	 genomic_data 	 cbThaAlop2 	 pacbio
non-vascular-plants 	 Thuidium_delicatulum 	 genomic_data 	 cbThuDeli1 	 hic-arima2
non-vascular-plants 	 Thuidium_delicatulum 	 genomic_data 	 cbThuDeli2 	 10x
non-vascular-plants 	 Thuidium_delicatulum 	 genomic_data 	 cbThuDeli2 	 pacbio
non-vascular-plants 	 Thuidium_tamariscinum 	 genomic_data 	 cbThuTama2 	 10x
non-vascular-plants 	 Thuidium_tamariscinum 	 genomic_data 	 cbThuTama2 	 pacbio
non-vascular-plants 	 Thuidium_tamariscinum 	 genomic_data 	 cbThuTama6 	 hic-arima2
non-vascular-plants 	 Trichodon_cylindricus 	 genomic_data 	 cbTriCyli3 	 hic-arima2
non-vascular-plants 	 Ulota_crispa 	 genomic_data 	 cbUloCris1 	 hic-arima2
non-vascular-plants 	 Ulota_crispa 	 genomic_data 	 cbUloCris4 	 pacbio
vascular-plants 	 Adiantum_capillus_veneris 	 genomic_data 	 voAdiCapi1 	 hic-arima2
vascular-plants 	 Adiantum_capillus_veneris 	 genomic_data 	 voAdiCapi1 	 pacbio
vascular-plants 	 Asplenium_adiantum_nigrum 	 genomic_data 	 voAspAdia1 	 hic-arima2
vascular-plants 	 Asplenium_ceterach 	 genomic_data 	 voAspCete1 	 hic-arima2
vascular-plants 	 Asplenium_ceterach 	 genomic_data 	 voAspCete1 	 pacbio
vascular-plants 	 Asplenium_marinum 	 genomic_data 	 voAspMari1 	 hic-arima2
vascular-plants 	 Asplenium_marinum 	 genomic_data 	 voAspMari1 	 pacbio
vascular-plants 	 Asplenium_scolopendrium 	 genomic_data 	 voAspScol1 	 10x
vascular-plants 	 Asplenium_scolopendrium 	 genomic_data 	 voAspScol1 	 hic-arima2
vascular-plants 	 Asplenium_scolopendrium 	 genomic_data 	 voAspScol1 	 pacbio
vascular-plants 	 Asplenium_septentrionale 	 genomic_data 	 voAspSept1 	 hic-arima2
vascular-plants 	 Asplenium_septentrionale 	 genomic_data 	 voAspSept1 	 pacbio
vascular-plants 	 Asplenium_trichomanes 	 genomic_data 	 voAspTric1 	 hic-arima2
vascular-plants 	 Asplenium_trichomanes 	 genomic_data 	 voAspTric1 	 pacbio
vascular-plants 	 Asplenium_viride 	 genomic_data 	 voAspViri1 	 hic-arima2
vascular-plants 	 Asplenium_viride 	 genomic_data 	 voAspViri1 	 pacbio
vascular-plants 	 Athyrium_distentifolium 	 genomic_data 	 voAthDist1 	 hic-arima2
vascular-plants 	 Cryptogramma_crispa 	 genomic_data 	 voCryCris1 	 hic-arima2
vascular-plants 	 Cryptogramma_crispa 	 genomic_data 	 voCryCris1 	 pacbio
vascular-plants 	 Cystopteris_montana 	 genomic_data 	 voCysMont1 	 hic-arima2
vascular-plants 	 Diphasiastrum_alpinum 	 genomic_data 	 vlDipAlpi1 	 hic-arima2
vascular-plants 	 Diphasiastrum_alpinum 	 genomic_data 	 vlDipAlpi1 	 pacbio
vascular-plants 	 Dryopteris_filix_mas 	 genomic_data 	 voDryFili1 	 hic-arima2
vascular-plants 	 Dryopteris_filix_mas 	 genomic_data 	 voDryFili1 	 pacbio
vascular-plants 	 Equisetum_arvense 	 genomic_data 	 veEquArve1 	 10x
vascular-plants 	 Equisetum_arvense 	 genomic_data 	 veEquArve1 	 hic-arima2
vascular-plants 	 Equisetum_arvense 	 genomic_data 	 veEquArve1 	 pacbio
vascular-plants 	 Equisetum_fluviatile 	 genomic_data 	 veEquFluv1 	 hic-arima2
vascular-plants 	 Equisetum_fluviatile 	 genomic_data 	 veEquFluv1 	 pacbio
vascular-plants 	 Equisetum_hyemale 	 genomic_data 	 veEquHyem1 	 hic-arima2
vascular-plants 	 Equisetum_hyemale 	 genomic_data 	 veEquHyem1 	 pacbio
vascular-plants 	 Equisetum_hyemale 	 genomic_data 	 veEquHyem4 	 pacbio
vascular-plants 	 Equisetum_palustre 	 genomic_data 	 veEquPalu1 	 10x
vascular-plants 	 Equisetum_palustre 	 genomic_data 	 veEquPalu1 	 hic-arima2
vascular-plants 	 Equisetum_palustre 	 genomic_data 	 veEquPalu1 	 pacbio
vascular-plants 	 Equisetum_sylvaticum 	 genomic_data 	 veEquSylv1 	 hic-arima2
vascular-plants 	 Equisetum_sylvaticum 	 genomic_data 	 veEquSylv2 	 pacbio
vascular-plants 	 Equisetum_telmateia 	 genomic_data 	 veEquTelm1 	 10x
vascular-plants 	 Equisetum_telmateia 	 genomic_data 	 veEquTelm1 	 hic-arima2
vascular-plants 	 Equisetum_telmateia 	 genomic_data 	 veEquTelm1 	 pacbio
vascular-plants 	 Equisetum_variegatum 	 genomic_data 	 veEquVari1 	 hic-arima2
vascular-plants 	 Equisetum_variegatum 	 genomic_data 	 veEquVari1 	 pacbio
vascular-plants 	 Gymnocarpium_robertianum 	 genomic_data 	 voGymRobe2 	 hic-arima2
vascular-plants 	 Gymnocarpium_robertianum 	 genomic_data 	 voGymRobe2 	 pacbio
vascular-plants 	 Huperzia_selago 	 genomic_data 	 vlHupSela1 	 hic-arima2
vascular-plants 	 Huperzia_selago 	 genomic_data 	 vlHupSela1 	 pacbio
vascular-plants 	 Lycopodium_clavatum 	 genomic_data 	 vlLycClav1 	 10x
vascular-plants 	 Lycopodium_clavatum 	 genomic_data 	 vlLycClav1 	 hic-arima2
vascular-plants 	 Lycopodium_clavatum 	 genomic_data 	 vlLycClav1 	 pacbio
vascular-plants 	 Onoclea_sensibilis 	 genomic_data 	 voOnoSens1 	 pacbio
vascular-plants 	 Ophioglossum_vulgatum 	 genomic_data 	 vsOphVulg1 	 hic-arima2
vascular-plants 	 Ophioglossum_vulgatum 	 genomic_data 	 vsOphVulg1 	 pacbio
vascular-plants 	 Osmunda_regalis 	 genomic_data 	 voOsmRega1 	 pacbio
vascular-plants 	 Phegopteris_connectilis 	 genomic_data 	 voPheConn1 	 hic-arima2
vascular-plants 	 Phegopteris_connectilis 	 genomic_data 	 voPheConn1 	 pacbio
vascular-plants 	 Pilularia_globulifera 	 genomic_data 	 voPilGlob2 	 hic-arima2
vascular-plants 	 Pilularia_globulifera 	 genomic_data 	 voPilGlob4 	 pacbio
vascular-plants 	 Polypodium_vulgare 	 genomic_data 	 voPolVulg1 	 10x
vascular-plants 	 Polypodium_vulgare 	 genomic_data 	 voPolVulg1 	 hic-arima2
vascular-plants 	 Polypodium_vulgare 	 genomic_data 	 voPolVulg1 	 pacbio
vascular-plants 	 Polystichum_lonchitis 	 genomic_data 	 voPolLonc1 	 hic-arima2
vascular-plants 	 Polystichum_setiferum 	 genomic_data 	 voPolSeti1 	 hic-arima2
vascular-plants 	 Polystichum_setiferum 	 genomic_data 	 voPolSeti1 	 pacbio
vascular-plants 	 Pseudotsuga_menziesii 	 genomic_data 	 vpPseMenz1 	 hic-arima2
vascular-plants 	 Pteridium_aquilinum 	 genomic_data 	 voPteAqui1 	 pacbio
vascular-plants 	 Selaginella_selaginoides 	 genomic_data 	 vlSelSela1 	 hic-arima2
vascular-plants 	 Selaginella_selaginoides 	 genomic_data 	 vlSelSela1 	 pacbio
vascular-plants 	 Selaginella_selaginoides 	 genomic_data 	 vlSelSela2 	 pacbio
vascular-plants 	 Struthiopteris_spicant 	 genomic_data 	 voStrSpic1 	 hic-arima2
vascular-plants 	 Struthiopteris_spicant 	 genomic_data 	 voStrSpic1 	 pacbio
vascular-plants 	 Thelypteris_palustris 	 genomic_data 	 voThePalu2 	 hic-arima2
vascular-plants 	 Woodsia_ilvensis 	 genomic_data 	 voWooIlve2 	 hic-arima2
vascular-plants 	 Woodsia_ilvensis 	 genomic_data 	 voWooIlve4 	 pacbio
